Deixar de lado," Também me considero, Presidente, na Suprema Corte, mas, desde cedo percebi que, quanto mais remota a possibilidade de revisão de uma óptica, maior deve ser o apego ao direito posto, maior deve ser a fidelidade aos princípios, maior deve ser o receio em claudicar na arte de proceder e de julgarNão é por não existir, acima do Supremo, órgão capaz de examinar o acerto ou o desacerto das decisões que profira que poderemos, simplesmente, fechar a legislação e deixar de lado a Constituição Federal para implementar – segundo nosso critério, nossa formação simplesmente humanística, colocada a técnica em segundo plano – a solução que entendamos mais adequadaPresidente, repito que este julgamento, a meu ver, cairá no vazio, a não ser que se empreste à ação ajuizada – renovada, diria – contornos de ação rescisória e se retire do mundo jurídico o pronunciamento judicial anterior como um todo"
Deixar de lado," Sem prejuízo das relevantes questões constitucionais levantadas em cada uma das manifestações precedentes, que podem se projetar para outros campos além do Direito Tributário, lembro que a litigiosidade aguerrida é um traço relativamente comum das demandas tributárias Nesse contexto, parece-me crucial deixar de lado as filigranas próprias da hermética legislação tributária para focar as ligações que o tema tem em relação aos valores fundamentais da Constituição Discutimos se a legislação do IRPJ pode definir o momento no qual se considera que as empresas estrangeiras disponibilizam lucros às empresas coligadas ou controladoras domiciliadas no Brasil, independentemente da efetiva distribuição econômica ou da deliberação 6 227 Documento assinado digitalmente conforme MP n° 2"
Deixar de lado,"] o entendimento manifestado na origem põe em xeque a estrutura normativa da prestação dos serviços de telecomunicações no País A desconsiderar as atribuições da agência reguladora em tela, deixando de lado regras específicas a respeito do serviço prestado, estar-se-ia perpetrando uma invasão de competências constitucionalmente prevista, além de criar um temerário precedente do setor estratégico das telecomunicações, o qual pode ser potencialmente danoso, especialmente em um país de dimensões continentais como o Brasil, cujas especificidades geográficas são as mais variadas []” (doc"
Deixar de lado," 38 MARCO CIVIL DA INTERNET E BLOQUEIO JUDICIAL DO WHATSAPP Em  terceiro  lugar,  as  mensagens  enviadas  entre  os  dois sistemas são criptografadas de ponta a ponta usando um túnel seguro para o qual o WhatsApp não tem a chave Mesmo deixando de lado o WhatsApp Web, o  WhatsApp  não  pode  espelhar  uma  conta  de  WhatsApp  de  forma  que  as mensagens sejam entregues a outros smartphones ou outros computadores nos seus sistemas atuais Uma vez que as mensagens são criptografadas de ponta a ponta,  não  podem  ser  retiradas  da  criptografia"
Deixar de lado," Permita-me, Vossa Excelência, a pergunta: o que está no âmago dos direitos fundamentais? Desde a origem do  conceito, na essência  dos direitos fundamentais,  está  a  tolerância  enquanto  genuína  a  aceitação  do  outro,  o  que 591 Funcionamento do Fundo Nacional sobre Mudança do Clima (Fundo Clima) e políticas públicas em matéria ambiental – ADPF 708 perpassa  todas  as  gerações  de  direitos  fundamentais  e  chega  inclusive  no  nosso amigo aqui em debate, direito ao meio ambiente saudável e sustentável  A  atitude  de  abertura  ao  outro  deve  começar  entre  nós,  isso envolve deixar de lado compreensões sectárias, atitude que é própria àqueles que realmente buscam realizar e promover o bem comum Não tenho a menor dúvida: nesses  dois  dias,  tivemos  todos  verdadeira  abertura  de  espírito,  no  intuito  de conhecer  e  reconhecer  as  múltiplas  iniciativas,  inclusive  políticas  públicas  do Estado brasileiro, destinadas à proteção e à promoção do direito fundamental ao meio  ambiente  saudável  e  sustentável"
Deixar de lado,"  Se  não  se  faz  é  porque  não  é  possível  E  se  há  pessoas  ou entidades brasileiras - e permitam-me que sejam estrangeiras -  que colocaram 55 de 159 Supremo Tribunal Federal a mão ou que cometeram erros ou fraudes, que sejam processados pela Justiça; para  isso  existe  a  Justiça,  mas  não  a  intervenção  do  Estado,  porque  é  muito fácil,  muito  possível  que  seja  criada  uma  lei  que  não  possa  ser  cumprida,    e que depois se deixe de lado o  cumprimento dessa norma E,  além  disso,  no  Brasil,  que  tem  uma  extensão  enorme,  é um continente, ou seja, vocês têm um país maravilhoso, que é um continente"
Deixar de lado, A SRA MINISTRA ELLEN GRACIE (PRESIDENTE E RELATORA) - A seleção desses acórdãos buscou deixar de lado todos aqueles julgados que  tratassem  de  matéria  penal  E  nos  restringimos  apenas  à  citação  dos acórdãos que dizem respeito à prevalência da legislação federal
Deixar de lado,") desde cedo percebi que, quanto mais remota a possibilidade de revisão de uma óptica, maior deve ser o apego ao direito posto, maior deve ser a fidelidade aos princípios, maior deve ser o receio em claudicar na arte de proceder e de julgar Não é por não existir, acima do Supremo, órgão capaz de examinar o acerto ou o desacerto das decisões que profira que poderemos, simplesmente, fechar a legislação e deixar de lado a Constituição Federal para implementar — segundo nosso critério, nossa formação simplesmente humanística, colocada a técnica em segundo plano — a solução que entendamos mais adequada” RE 3 3"
Deixar de lado," 9, § º, da Constituição de 9 7 5 8 Ministro Aliomar Baleeiro entanto, o voto do Ministro Leitão de Abreu, que deixava de lado esse problema e reconhecia haver harmonia entre o CTN e o decreto lei objeto do caso concreto Controle do quantum de multa fiscal No RE n"
Deixar de lado," Diante disso, eles embargaram Ao analisar o caso, o Relator, Ministro candido Motta, enten deu que a empresa não se havia transferido quando notificada e só quando achou conveniente, deixando de lado os interesses dos empregados Os demais Ministros apresentaram posições divergentes em algumas partes e coinciden tes em outras"
